subject,order,response,item,uttrID,stimulus,context,error,error_uPOS,error_class,repair,repair_uPOS,repair_class,subs_position,target,group,condition,confidence,RT,correction_category,corrected_target,target_correction_category,target_correction,only_substitution
b31c9955e306ca9cbcf51abb360a8513,88,B: Measure it and get it too,919,30303,B: Measure it and get it to,A: Actually the sewing isn't the hard part <br> it's just being able to lay out the material and measure it because you need so much room,,,,,,,,B: Measure it and get it to,7,fluent,99,224,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,62,A: What they do is they have uh three judges basically,607,98700,A: What they do is they have uh three judges basically,A: I lived in Germany <br> and in Germany they don't have the jury system,,,,,,,,A: What they do is they have uh three judges basically,7,fluent,99,221,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,33,B: Uh I found out some of the relatives,263,81699,B: Uh I found out some of the relatives,B: Uh I suspect we'll do quite a bit more genealogy <br> andI I suspect we will do more of it,out,PART,CLOSED,about,ADP,CLOSED,4,B: Uh I found about some of the relatives,7,error,78,454,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,97,A: And she says this is it you know,1027,60103,A: And she says this is it you know,A: And she's just great <br> In fact uh she's all upset because Galen is going to go to kindergarten next fall,,,,,,,,A: And she says this is it you know,7,fluent,99,355,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,81,A: Oh I'm sure he does,835,51986,A: Oh I'm sure he does,B: But wouldn't you think he would <br> does he get some royalties from that hopefully,,,,,,,,A: Oh I'm sure he does,7,fluent,99,288,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,98,A: And up here it's almost a pattern,1039,107166,A: And up here it's almost a pattern,A: Because he's a seasonal worker <br> he works in the construction,,,,,,,,A: And up here it's almost a pattern,7,fluent,99,340,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,34,A: And even though the son was probably more successful you know higher up in the management ladder uh he was actually making less money when you go by costs of living,275,80587,A: And even though the son was probably more successful you know higher up in the management ladder uh his was actually making less money when you go by costs of living,B: Uh-huh <br> A: And they compared to the son's that he was making now ,his,PRON,CLOSED,he,PRON,CLOSED,19,A: And even though the son was probably more successful you know higher up in the management ladder uh he was actually making less money when you go by costs of living,7,error,99,180,corrected,TRUE,corrected2target,he,TRUE
b31c9955e306ca9cbcf51abb360a8513,12,B: Give your name and driver's license number hunter license number and all that good stuff before you can buy any big ammunition. Especially for handguns,8,30849,B: Take your name and driver's license number hunter license number and all that good stuff before you can buy any big ammunition. Especially for handguns,A: Uh-huh <br> B: You have to sign a you know ,hunter,NOUN,OPEN,hunting,NOUN,OPEN,8,B: Take your name and driver's license number hunting license number and all that good stuff before you can buy any big ammunition. Especially for handguns,7,error,97,545,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,46,A: My husband bought it for me when my daughter was born three months ago,418,79998,A: My husband bought it for me when my daughter was born three months ago,B: Well I'm going to have to get some <br> A: I had one ,three,CD,CLOSED,four,CD,CLOSED,12,A: My husband bought it for me when my daughter was born four months ago,7,error,99,231,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,69,B: You can't come in afterward and really be successful or economical about it,691,13619,B: You can't come in afterward and really be successful or economical at it,B: I think it's like uh back east <br> You had to start your public transportation when you started your cities,,,,,,,,B: You can't come in afterward and really be successful or economical at it,7,fluent,79,288,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,17,A: So wound up back about two hundred miles away from where we started out,69,85928,A: So wound up back about two hundred miles aware from where we started out,A: It's where we originally started out <br> and we've lived up north for a while in Chicago and over in Tennessee,aware,ADJ,OPEN,away,ADV,OPEN,9,A: So wound up back about two hundred miles away from where we started out,7,error,99,521,corrected,TRUE,corrected2target,away,TRUE
b31c9955e306ca9cbcf51abb360a8513,13,B: And you know there's a lot of,20,43944,B: And you know there's a lot of,A: And nurses get so worn down <br> B: Uh-huh ,lot,NOUN,OPEN,number,NOUN,OPEN,6,B: And you know there's a number of,7,error,99,314,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,49,B: That woman sent him to kindergarten,454,85526,B: That woman sent her to kindergarten,B: And he'll probably just sleep anyway <br> Well you know what,her,PRON,CLOSED,him,PRON,CLOSED,4,B: That woman sent him to kindergarten,7,error,99,476,corrected,TRUE,corrected2target,him,TRUE
b31c9955e306ca9cbcf51abb360a8513,83,B: He was boy it sounds like you're really up on this,859,81280,B: He was boy it sounds like you're really up on this,B: Because we go all the time <br> the guy I was talking to never goes,,,,,,,,B: He was boy it sounds like you're really up on this,7,fluent,55,286,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,42,B: so I don't go there that much,370,419,B: so I don't go there that much,B: And she never wanted us show up there <br> A: Oh ,I,PRON,CLOSED,we,PRON,CLOSED,2,B: so we don't go there that much,7,error,99,369,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,64,A: Hey what do you think,631,25207,A: Hey what do you think,A: And they're going to rebuild <br> and it'll be even better,,,,,,,,A: Hey what do you think,7,fluent,99,325,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,56,B: And I used to watch mysteries quite a bit and things that,535,103482,B: And I used to watch mystery quite a bit and things that,B: I'm trying to think if there's anything I do <br> I like stuff that's on Great Performances,I,PRON,CLOSED,we,PRON,CLOSED,2,B: And we used to watch mystery quite a bit and things that,7,error,99,280,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,43,A: I'm in Texas,382,3846,A: I'm in Texas,A: I agree with you in that area <br> Uh I have a tendency to,in,ADP,CLOSED,from,ADP,CLOSED,2,A: I'm from Texas,7,error,99,307,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,99,B: It's called the Missionary Training Center in Utah,1051,52454,B: It's called the Missionary Training Center in Utah,B: And it's incredible logistics <br> I mean they have a training center where they teach them,,,,,,,,B: It's called the Missionary Training Center in Utah,7,fluent,84,1019,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,71,A: People don't tend to knock,715,27085,A: People don't tend to knock,A: Um so there's not <br> I mean doors don't have latches on them,,,,,,,,A: People don't tend to knock,7,fluent,68,111,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,16,A: Um but now they can barely scold the children for anything you know without getting sued,57,14132,A: Um but now they can barely scold the children for something you know without getting sued,A: I mean you pulled stunts like that and you were down at the principal's office and usually bending over to get five of the best <br> B: Yeah ,now,ADV,OPEN,nowadays,ADV,OPEN,3,A: Um but nowadays they can barely scold the children for something you know without getting sued,7,error,85,494,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,37,B: the only thing we have left to pay off is our automobile loan and our house payment,311,87296,B: the only thing we have it to pay off is our automobile loan and our house payment,B: Free <br> Yeah,our,PRON,CLOSED,a,DET,CLOSED,11,B: the only thing we have it to pay off is a automobile loan and our house payment,7,error,99,166,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,70,B: And they're trying to teach social studies,703,65336,B: And they're trying to teach social studies,B: And they may not know a lot about what they're teaching <br> Where they may have just had a teaching major and then had some social studies courses,,,,,,,,B: And they're trying to teach social studies,7,fluent,99,370,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,89,A: And I said well now you tell me,931,39928,A: And I went well now you tell me,A: And she says well those are goingto die just the first frost <br> she said you should have done pansies,,,,,,,,A: And I went well now you tell me,7,fluent,99,338,corrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,84,A: When I workout in the mornings I try to come down to the Dallas Fitness Center,871,84480,A: When I workout in the mornings I try to come down to the Dallas Fitness Center,A: More on the weekends <br> uh I try to beat the traffic in the mornings,,,,,,,,A: When I workout in the mornings I try to come down to the Dallas Fitness Center,7,fluent,99,320,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,93,A: And he told us it was a completely new roof,979,23536,A: And he told us it was a completely new roof,B: I don't know what it is off hand <br> A: Well he's got seven layers of shingles up there,,,,,,,,A: And he told us it was a completely new roof,7,fluent,99,357,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,30,A: That doesn't surprise me,227,90056,A: That doesn't surprise me,A: Uh-huh <br> Wow,doesn't,VERB,OPEN,wouldn't,AUX,CLOSED,2,A: That wouldn't surprise me,7,error,99,331,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,31,A: And you can go out in the daytime all right,239,60690,A: And you can go out in the daytime all right,A: I couldn't imagine living just sixty miles north of them <br> but they were plagued with mosquitoes,out,ADP,CLOSED,outside,ADV,OPEN,5,A: And you can go outside in the daytime all right,7,error,86,638,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,72,B: If you go in and buy anything they want your phone number,727,18767,B: If you go in and buy anything they want your phone number,B: Well that's the thing I hated too about uh Radio Shack <br> A: How did Radio Shack work,,,,,,,,B: If you go in and buy anything they want your phone number,7,fluent,99,678,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,21,B: And uh I was giving my boss a hard time because I kept waiting for my name to come up you know,118,107919,B: And uh I was giving my boss a hard time because I kept waiting for my name to came up you know,B: In fact we've had the policy on just the random testing now for a couple years <br> A: Uh-huh ,came,VERB,OPEN,come,VERB,OPEN,19,B: And uh I was giving my boss a hard time because I kept waiting for my name to come up you know,7,error,99,264,corrected,TRUE,corrected2target,come,TRUE
b31c9955e306ca9cbcf51abb360a8513,25,B: I think we're getting more conscious because we just can't stick everything in landfills any more,166,50822,B: I think we're getting more conscious because we just can't stick everything in landfills any more,B: Yeah <br> A: (mumblex) still don't ,getting,VERB,OPEN,becoming,VERB,OPEN,4,B: I think we're becoming more conscious because we just can't stick everything in landfills any more,7,error,99,228,uncorrected,FALSE,n/a,n/a,TRUE
b31c9955e306ca9cbcf51abb360a8513,63,A: My husband's sisters started it and sent it to us,619,107606,A: My husband's sisters started it and sent it to us,A: And I said well let's start this letter <br> and it just never,,,,,,,,A: My husband's sisters started it and sent it to us,7,fluent,99,864,uncorrected,FALSE,n/a,n/a,TRUE
